speech_id,stratum,role,seg_index,start,duration,n_tokens,nrc_polarity,valence,arousal,dominance,emo_anger,emo_anticipation,emo_disgust,emo_fear,emo_joy,emo_sadness,emo_surprise,emo_trust,n_emolex,n_vad,pysent_label,pysent_polarity,text
21-07-04-m-015,II,ST,28,251.06,4.009999999999991,13,-1.0,0.6108,0.4732,0.6556,0.0,0.0769,0.0,0.0769,0.0,0.0,0.0,0.0,5,5,NEU,0.0426,make your Irish presidency a role for the continuation of the Irish Government
21-07-04-m-015,II,ST,29,255.07,6.78000000000003,18,-1.0,0.6176,0.4402,0.5118,0.0,0.0,0.0556,0.0,0.0,0.0,0.0,0.0,3,5,POS,0.9578,my particular thanks to my colleagues Joe McCartin Mary Banotti and John Cushnahan who retired the last presidency
21-07-04-m-015,II,ST,30,261.85,13.889999999999986,42,1.0,0.6991,0.4501,0.6441,0.0,0.0476,0.0,0.0,0.0476,0.0,0.0476,0.119,10,14,POS,0.9891,particularly I'd like to acknowledge Joe McCartin and the acknowledgement Hans-Gert Poettering the President of the EPP Group gave to him with the Schuman Medal for twenty-five years service to this Parliament a wonderful testament to his contribution here
21-07-04-m-015,II,ST,31,275.74,4.060000000000002,13,0.0,0.6514,0.3486,0.5422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,4,5,NEU,0.4481,between them my three colleagues gave sixty years service to the European Parliament
21-07-04-m-015,II,ST,32,279.8,3.0299999999999727,13,0.0,0.6222,0.3972,0.5128,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.0,2,4,NEU,-0.0098,those of us replacing them have a lot to do to catch up
21-07-04-m-015,II,ST,33,282.83,1.0200000000000387,3,0.0,0.958,0.353,0.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,POS,0.9418,Taoiseach thank you
21-07-04-m-015,II,ST,34,283.85,6.339999999999975,21,1.0,0.7876,0.4309,0.7146,0.0,0.0,0.0,0.0,0.0476,0.0,0.0,0.0952,4,7,POS,0.9899,Minister Roche thank you and thank all Ambassador Anderson and all the excellent service done by you and the permanent representatives
21-07-04-m-015,II,ST,35,290.19,2.25,8,1.0,0.841,0.693,0.8955,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.125,2,2,POS,0.9878,we were very proud of your Irish presidency
21-07-04-m-015,II,TT,0,0.0,3.136,2,1.0,0.6195,0.5235,0.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,2,POS,0.5849,gracias Presidente
21-07-04-m-015,II,TT,1,3.136,9.379999999999999,16,0.0,0.639,0.4743,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,1,3,POS,0.8061,al Parlamento europeo yo le deseo en nombre de mis compañeros irlandeses del PPE lo mejor
21-07-04-m-015,II,TT,2,12.516,3.9399999999999995,6,1.0,0.6877,0.483,0.5873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,POS,0.8695,tiene un trabajo importante ante usted
21-07-04-m-015,II,TT,3,16.456,5.68,17,1.0,0.658,0.4235,0.7475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,2,2,POS,0.5783,el Señor Pat Cox ya hizo un trabajo excelentes pero vemos que usted también consiga lo mismo
21-07-04-m-015,II,TT,4,22.136,9.365000000000002,18,1.0,0.6517,0.479,0.8042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222,5,6,POS,0.7567,gracias a toda la presidencia irlandesa a sus representantes al señor Presidente al Señor Roche al al embajador
21-07-04-m-015,II,TT,5,31.501,12.565000000000001,16,1.0,0.581,0.4081,0.6264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,6,8,NEU,-0.1527,señor Presidente Embajador en nombre del PPE quisiera decir algo después de la sexta presidencia irlandesa
21-07-04-m-015,II,TT,6,44.066,14.619999999999997,30,1.0,0.6991,0.3596,0.5814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333,6,10,POS,0.9712,ha sido realmente histórica histórico este momento histórico porque se nos han unido nuestros amigos del este y también Malta y Chipre se han vuelto a unir a nuestra familia
21-07-04-m-015,II,TT,7,58.686,10.669999999999995,16,0.0,0.6748,0.5262,0.6467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,4,6,POS,0.9386,gracias a la presidencia irlandesa por haber preparado tan bien el fundamento administrativo de la ampliación
21-07-04-m-015,II,TT,8,69.356,12.5,24,0.0,0.4866,0.4809,0.5122,0.0,0.0417,0.0417,0.0,0.0,0.0417,0.0,0.0417,7,8,NEG,-0.8507,cuando Irlanda se convirtió en mediador después del fracaso de la CIG en diciembre para esta nueva Constitución para Europa parecía un trabajo gigantesco
21-07-04-m-015,II,TT,9,81.856,13.830000000000013,28,1.0,0.6893,0.5253,0.6864,0.0,0.0714,0.0,0.0,0.0714,0.0,0.0,0.0714,7,9,POS,0.9611,señor Presidente su éxito en este ámbito se ha convertido en algo que podemos celebrar tanto para usted como para nosotros porque para nosotros también es un éxito
21-07-04-m-015,II,TT,10,95.686,17.069999999999993,32,1.0,0.5707,0.4733,0.5082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312,4,6,POS,0.5862,después de los ataques terroristas trágicos en Madrid mejorando las relaciones transatlánticas o dando la bienvenida a nuestros compañeros nuestros nuevos compañeros en mayo siempre han hecho lo que tenían que hacer
21-07-04-m-015,II,TT,11,112.756,11.709999999999994,16,0.0,0.7295,0.5095,0.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,2,2,NEG,-0.8224,han hecho tanto incluso que los criterios de Lisboa ahora se dejan para la presidencia olandesa
21-07-04-m-015,II,TT,12,124.466,2.8900000000000006,6,0.0,0.24,0.343,0.291,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,1,1,NEG,-0.9207,parece que no pudieron hacerlo todo
21-07-04-m-015,II,TT,13,127.356,3.9399999999999977,10,1.0,0.632,0.5243,0.759,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,1,3,NEU,0.0983,con ello se incluyen por ejemplo la directiva de servicios
21-07-04-m-015,II,TT,14,131.296,13.04000000000002,11,0.0,0.519,0.25,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,NEU,-0.0581,se dijo que se mejoraría las las algunas algunas cosas legislativas
21-07-04-m-015,II,TT,15,144.336,8.030000000000001,20,0.0,0.625,0.3153,0.5537,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,2,3,NEG,-0.8625,y les tengo que decir ahora que muchas PYME estan pensando que se les que se les va el tiempo
21-07-04-m-015,II,TT,16,152.366,8.95999999999998,21,1.0,0.6785,0.4677,0.6593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476,4,4,NEU,0.2186,le pido y le pido a la presidencia también que nos dé datos y hechos para que se convierta en realidad
21-07-04-m-015,II,TT,17,161.326,7.689999999999998,22,0.0,0.49,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,NEG,-0.6542,es la octava vez y ahora es la novena vez que nos hemos que hemos pedido que se tenga en cuenta Lisboa
21-07-04-m-015,II,TT,18,169.016,9.800000000000011,31,1.0,0.5839,0.3916,0.4986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0645,9,10,POS,0.4326,qué se ha hecho para que la agenda de Lisboa se haga realidad bajo su presidencia además de presentar un menú para que los olandeses se pongan manos a la obra
21-07-04-m-015,II,TT,19,178.816,9.710000000000008,18,0.0,0.6083,0.2653,0.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,POS,0.9149,a mí me parece que los irlandeses tenían capacidad y espero que sigan aplicando estas cosas en casa
21-07-04-m-015,II,TT,20,188.526,4.560000000000002,9,-1.0,0.513,0.381,0.5625,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,4,4,NEU,-0.1624,yo no hablo de la aplicación a nivel nacional
21-07-04-m-015,II,TT,21,193.086,14.609999999999985,26,-1.0,0.5597,0.4745,0.5813,0.0,0.0385,0.0,0.0,0.0,0.0,0.0,0.0,4,6,NEG,-0.8926,le pido que presenten una buena aplicación de la legislación en Irlanda y que se insista en la aplicación porque Irlanda no ha funcionado demasiado bien
21-07-04-m-015,II,TT,22,207.696,6.699999999999989,17,-1.0,0.4876,0.4114,0.5538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,NEG,-0.6138,tenemos unos nueve procedimientos de infracción por ejemplo la directiva de nitratos que estamos incumpliendo en casa
21-07-04-m-015,II,TT,23,214.396,6.960000000000008,12,0.0,0.4582,0.3142,0.3387,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0833,5,6,NEG,-0.9704,hay un mínimo de consulta menos planificación y la cosa no funciona
21-07-04-m-015,II,TT,24,221.356,4.719999999999999,10,1.0,0.6335,0.4062,0.6315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4,4,NEU,-0.123,usted Presidente ahora tendrá que que rendir cuentas en casa
21-07-04-m-015,II,TT,25,226.076,3.5,8,0.0,0.8165,0.669,0.7325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,POS,0.8066,aquí en Europa ha funcionado bien su presidencia
21-07-04-m-015,II,TT,26,229.576,4.349999999999994,10,0.0,0.385,0.16,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NEU,-0.2911,pero ha dejado un poco lo que sucede en Irlanda
21-07-04-m-015,II,TT,27,233.926,7.719999999999999,11,1.0,0.6127,0.513,0.766,0.0,0.0,0.0,0.0,0.0909,0.0,0.0909,0.0909,3,3,POS,0.8898,el ministro Charlie McCreevy como comisario a mí me hace sonreír
21-07-04-m-015,II,TT,28,241.646,13.140000000000015,30,0.0,0.592,0.3463,0.4683,0.0,0.0333,0.0,0.0,0.0,0.0,0.0,0.0667,8,10,POS,0.18,espero que consiga todo lo mejor pero desde luego que no sabemos cómo va a a conseguir hacer algo positivo aquí si en casa ha hecho lo que ha hecho
21-07-04-m-015,II,TT,29,254.786,6.350000000000023,19,0.0,0.647,0.3728,0.6448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,3,4,NEU,0.2695,esperamos que tomen un ejemplo de lo que han hecho en la presidencia y lo apliquen también en casa
21-07-04-m-015,II,TT,30,261.136,4.1299999999999955,6,1.0,0.675,0.3635,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,2,2,POS,0.5883,saludos a Mary Banotti entre otros
21-07-04-m-015,II,TT,31,265.266,13.5,29,1.0,0.619,0.4016,0.5523,0.0,0.0345,0.0,0.0,0.0345,0.0,0.0345,0.1034,5,10,POS,0.9233,gracias a McCartin y gracias también a Hans-Gert Poettering que le ha dado una medalla de Schuman al Señor McCartin por veinticinco años de contribución a este Parlamento
21-07-04-m-015,II,TT,32,278.766,6.389999999999986,15,0.0,0.6542,0.2676,0.4772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,NEU,0.0177,nosotros hemos estos estas estos tres compañeros tienen sesenta años de servicio a esta Casa
21-07-04-m-015,II,TT,33,285.156,8.149999999999977,12,1.0,0.6297,0.403,0.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,3,7,POS,0.79,gracias Señor Roche gracias al al Embajador Anderson gracias al Representante permanente
21-07-04-m-015,II,TT,34,293.306,2.0320310000000177,7,1.0,0.7525,0.66,0.883,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,2,2,POS,0.9279,nos llena de orgullo la presidencia irlandesa
21-07-04-m-016,II,ST,0,0.0,4.33,13,1.0,0.7762,0.5275,0.6665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,3,6,POS,0.9894,thank you Mr President and congratulations on your election to your new post
21-07-04-m-016,II,ST,1,4.33,0.9100000000000001,4,0.0,0.771,0.583,0.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,POS,0.9458,I wish you well
21-07-04-m-016,II,ST,2,5.24,14.74,39,1.0,0.6843,0.4465,0.6372,0.0,0.0256,0.0,0.0,0.0513,0.0,0.0,0.1026,10,13,POS,0.9704,I join with those who have praised the Taoiseach today and his team for the successful conclusion of the constitutional negotiations in particular the retention of the broad framework values objectives and citizens rights which the Convention had negotiated
21-07-04-m-016,II,ST,3,19.98,11.8,30,1.0,0.7589,0.4709,0.7613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333,5,7,POS,0.9637,by doing so I believe the legitimacy of the European integration project has been enhanced and the potential for creating a more democratic and inclusive Europe has also been created
21-07-04-m-016,II,ST,4,31.78,6.659999999999997,19,-1.0,0.5195,0.39,0.5298,0.0,0.0,0.0,0.0,0.0,0.0526,0.0,0.0,3,4,NEG,-0.958,but it also has to be said that the Irish presidency presided over a rather regrettable list of failures
21-07-04-m-016,II,ST,5,38.44,31.820000000000007,77,0.07692307692307693,0.5136,0.4723,0.533,0.026,0.026,0.039,0.0649,0.013,0.039,0.013,0.0649,30,31,NEG,-0.9396,the failure to protect temporary agency workers failure to push for debt cancellation for the world's poorest to stand up to George W Bush and his zealotry to advance the Lisbon Agenda in a socially and inclusive manner and indeed the appalling effort by the Council and the Commission to gang up to push through the air transport personal data record information to the United States in the teeth of the opposition from the European Parliament
21-07-04-m-016,II,ST,6,70.26,8.659999999999997,13,0.0,0.633,0.35,0.5805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,NEG,-0.9048,but you're not here Mr Taoiseach to answer for your domestic policies
21-07-04-m-016,II,ST,7,78.92,7.349999999999994,24,0.0,0.5632,0.54,0.6754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,NEG,-0.9677,but it also has to be said that I'm appalled at your appointment of Mr Charlie McCreevy as the Irish nominee as Commissioner
21-07-04-m-016,II,ST,8,86.27,5.160000000000011,12,0.0,0.6492,0.3325,0.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,NEU,0.1605,he is one of the most right-wing finance ministers in Europe
21-07-04-m-016,II,ST,9,91.43,7.939999999999998,24,-1.0,0.6613,0.4194,0.6894,0.0417,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,6,9,NEG,-0.5194,he is one of the finance ministers who sought to deny this Parliament its democratic right to control the budget of the European Union
21-07-04-m-016,II,ST,10,99.37,2.6299999999999955,4,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,NEU,0.4595,he believes in incentives
21-07-04-m-016,II,ST,11,102.0,13.14,32,0.2,0.6179,0.5158,0.6178,0.0312,0.0,0.0,0.0,0.0312,0.0312,0.0,0.0312,6,8,NEU,-0.1267,he believes in incentivising the wealthy and the rich by giving them more wealth more profits and more tax incentives and incentivising the poor by giving them a kick in the arse
21-07-04-m-016,II,ST,12,115.14,16.499999999999986,45,0.0,0.7466,0.4164,0.6226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,NEG,-0.4998,if we believe in a socially in a social Europe in a social market Europe rather than in a social in rather than in a supermarket Europe we should not allow Mr Charlie McCreevy to get next or near the economic levers of this Union
21-07-04-m-016,II,ST,13,131.64,1.0400000000000205,2,0.0,0.958,0.353,0.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,POS,0.8513,thank you
21-07-04-m-016,II,TT,0,0.0,8.486,10,1.0,0.6326,0.4988,0.7672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,4,5,POS,0.9405,gracias señor Presidente y enhorabuena por su elección como Presidente
21-07-04-m-016,II,TT,1,8.486,24.26,51,1.0,0.7843,0.5689,0.8013,0.0,0.0196,0.0,0.0,0.0392,0.0,0.0,0.0588,8,10,POS,0.927,y quisiera felicitar también al Presidente Ahern y a su equipo por el éxito de las negociaciones también por haberse centrado en los derechos de los ciudadanos y y también por el aumento de la legitimidad del proyecto europeo y el potencial para crear una Europa más democratica y más integrada
21-07-04-m-016,II,TT,2,32.746,8.869999999999997,17,1.0,0.5473,0.4475,0.4885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,2,4,NEG,-0.503,pero también hay que decir que la presidencia irlandesa ha tenido también una larga lista de errores
21-07-04-m-016,II,TT,3,41.616,32.82000000000001,48,-0.3333333333333333,0.4283,0.5107,0.5645,0.0417,0.0,0.0208,0.0,0.0,0.0208,0.0,0.0625,11,11,NEG,-0.9575,el fracaso en poderse oponer a la política de Bush y también el esfuerzo por parte del Consejo y la Comisión para oponerse a a la entrega de de los datos de los pasajeros de los vuelos a Estados Unidos tras la oposición que mostró el Parlamento europeo
21-07-04-m-016,II,TT,4,74.436,16.25999999999999,27,1.0,0.566,0.4395,0.6965,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.1111,6,6,NEG,-0.485,pero señor Presidente no está usted aquí para responder de sus políticas nacionales sino que también me siento en la designación de candidato del Señor Charlie McCreevy
21-07-04-m-016,II,TT,5,90.696,3.219999999999999,13,0.0,0.688,0.402,0.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,NEG,-0.8999,es uno de los ministros de hacienda más a la derecha de Europa
21-07-04-m-016,II,TT,6,93.916,7.75,23,0.0,0.6951,0.4229,0.7057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,4,7,NEG,-0.9315,es uno de los ministros que han negado a este Parlamento su derecho democrático para poder controlar el presupuesto de la Unión europeo
21-07-04-m-016,II,TT,7,101.666,17.430000000000007,24,-1.0,0.4723,0.566,0.495,0.0417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,NEG,-0.793,cree en las en subvencionar a los ricos dándoles más beneficios y dándoles más incentivos fiscales privándoles a los más pobres dándoles una patada
21-07-04-m-016,II,TT,8,119.096,8.759999999999991,14,0.0,0.564,0.3688,0.4432,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,3,5,NEU,-0.21,yo creo también en una Europa social no en una Europa de un supermercado
21-07-04-m-016,II,TT,9,127.856,8.776531000000006,18,1.0,0.4297,0.3407,0.4587,0.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.0556,2,3,NEU,-0.0689,y por lo tanto no se le debe dejar que lo consiga ese propósito el señor Charlie McCreevy
21-07-04-m-017,II,ST,0,0.0,23.7,57,-1.0,0.5315,0.4633,0.4825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,NEU,0.0119,a Uachtaráin a Thaoisigh is a cairde gabhaim buichos libh as an deis seo cupla focal a rá ar an uachtaranacht Eireannach agus sula dtéim nios fuide ba mhaith liom a á seo go n-eirigh go geall léis an iarratais an Gaeilge a aithint mar theanga oifigúil san Aontas Eorpach do gach tír ach go hairithe
21-07-04-m-017,II,ST,1,23.7,3.4700000000000024,10,0.0,0.67,0.548,0.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NEU,0.0039,do na miontiortha is rud an tabhachtach í an fhéin
21-07-04-m-017,II,ST,2,27.17,2.599999999999998,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,NEU,0.0609,iulach culturtha
21-07-04-m-017,II,ST,3,29.77,7.59,23,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,NEU,0.0293,is feidir linn bheith in ár bhfior Eorpaigh ach ag an am cheanna tuigimid gur cuid riach tanach dar bhféiniulacht í ar dteanga
21-07-04-m-017,II,ST,4,37.36,3.0600000000000023,3,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,NEU,0.0294,and so colleagues
21-07-04-m-017,II,ST,5,40.42,17.839999999999996,49,1.0,0.6689,0.4877,0.6719,0.0,0.0204,0.0,0.0,0.0204,0.0,0.0,0.0408,10,16,POS,0.9876,moving from language to what I consider was a very successful Irish presidency I want first of all to say congratulations to the Taoiseach to his ministers and particular Minister Cowen and Minister Roche who is with him here today to Ambassador Anderson and to the Irish civil service
21-07-04-m-017,II,ST,6,58.26,15.240000000000002,35,1.0,0.7478,0.4642,0.7707,0.0,0.0286,0.0,0.0,0.0286,0.0,0.0,0.1143,10,11,POS,0.9286,the major achievement of the Irish presidency was to secure agreement on a Treaty that establishes a Constitution for Europe but allied to this a key priority was to communicate Europe better to its citizens
21-07-04-m-017,II,ST,7,73.5,4.714989000000003,8,0.0,0.5265,0.834,0.753,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.0,2,2,NEU,-0.0175,and therein lies the opportunity and the danger
21-07-04-m-017,II,ST,8,78.214989,10.465011000000004,26,0.3333333333333333,0.5869,0.5075,0.5939,0.0385,0.1154,0.0,0.0769,0.0385,0.0769,0.0,0.0769,9,10,NEU,-0.1767,the opportunity to engage citizens in the European project from all of the twenty-five countries but equally the danger of failing to achieve that objective
21-07-04-m-017,II,ST,9,88.68,9.699999999999989,21,1.0,0.6156,0.4968,0.6264,0.0476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,9,POS,0.6199,and while politicians must lead that leadership must be accompanied by the involvement of citizens and the promotion of civil society
21-07-04-m-017,II,ST,10,98.38,6.859999999999999,18,1.0,0.8633,0.552,0.6487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,NEU,0.1578,otherwise as a famous poet from my own city of Sligo once wrote W B Yeats he said
21-07-04-m-017,II,ST,11,105.24,2.1500000000000057,4,0.0,0.448,0.29,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,NEG,-0.932,the centre cannot hold
21-07-04-m-017,II,ST,12,107.39,13.459999999999994,34,1.0,0.7228,0.4249,0.6723,0.0,0.0294,0.0,0.0,0.0,0.0,0.0,0.0294,5,8,POS,0.8574,and for us and for Europe the centre must hold because the very future of the European Union depends on our efforts to involve our citizens and to communicate our positive vision for Europe
21-07-04-m-017,II,ST,13,120.85,0.5900000000000034,2,0.0,0.958,0.353,0.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,POS,0.8513,thank you
21-07-04-m-017,II,TT,0,0.0,3.166,1,0.0,0.562,0.425,0.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NEU,0.1662,gracias
21-07-04-m-017,II,TT,1,3.166,33.1,36,0.0,0.7292,0.4574,0.7077,0.0278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,8,POS,0.6105,antes de presentar mi intervención quisiera agradecerle al gobierno irlandés su su compromiso para poder tener el gaélico en la Unión y espero que sea un derecho para todos y especialmente para las naciones más pequeñas
21-07-04-m-017,II,TT,2,36.266,6.760000000000005,12,0.0,0.6874,0.3276,0.5848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,POS,0.6327,de esa manera todos podremos ser europeos y mantener nuestra identidad cultural
21-07-04-m-017,II,TT,3,43.026,18.809999999999995,34,1.0,0.7113,0.5204,0.7749,0.0,0.0294,0.0,0.0,0.0294,0.0,0.0,0.0588,7,9,POS,0.9529,yo creo que esta ha sido una presidencia irlandesa de mucho éxito y en primer lugar quisiera felicitar al el primer ministro y al Señor Roche al Embajador Anderson y a los funcionarios irlandeses
21-07-04-m-017,II,TT,4,61.836,6.420000000000002,20,1.0,0.7089,0.4825,0.7354,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,6,8,POS,0.8943,el éxito mayor ha sido el poder llegar a un acuerdo en un Tratado que establece una Constitución para Europa
21-07-04-m-017,II,TT,5,68.256,12.349999999999994,21,1.0,0.6634,0.408,0.5938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476,4,5,NEU,0.3829,pero una prioridad clave es comunicar mejor Europa a los ciudadanos y hacer hincapié en las oportunidades y en los peligros
21-07-04-m-017,II,TT,6,80.606,6.200000000000003,18,0.0,0.807,0.315,0.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,NEU,0.1264,la oportunidad es que los ciudadanos participen en la Unión Europea los ciudadanos de los veinticinco Estados miembros
21-07-04-m-017,II,TT,7,86.806,3.710000000000008,9,-1.0,0.389,0.4892,0.4814,0.0,0.2222,0.0,0.1111,0.0,0.1111,0.0,0.0,4,5,NEG,-0.7836,pero también el peligro de no conseguir este objetivo
21-07-04-m-017,II,TT,8,90.516,12.170000000000002,20,0.0,0.6126,0.3891,0.5824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,7,NEU,-0.0268,y los políticos tienen que dirigir este proceso pero los ciudadanos deben participar y debe ser promovida la sociedad civil
21-07-04-m-017,II,TT,9,102.686,4.3799999999999955,9,1.0,0.8137,0.5063,0.7103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,NEU,0.1122,como escribió un famoso poeta de mi país Yeats
21-07-04-m-017,II,TT,10,107.066,4.269999999999996,5,0.0,0.3595,0.371,0.362,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2,2,NEG,-0.9091,no podemos fracasar el centro
21-07-04-m-017,II,TT,11,111.336,15.448250000000002,29,1.0,0.6794,0.4031,0.6086,0.0,0.069,0.0,0.0,0.0,0.0,0.0,0.0345,7,8,NEU,0.1341,no puede fracasar porque el futuro de la Unión Europea depende de nuestro compromiso en hacer que participen nuestros ciudadanos y que podamos comunicar una visión positiva de Europa
21-07-04-m-019,II,ST,0,0.0,1.32,1,0.0,0.833,0.356,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,POS,0.9565,gracias
21-07-04-m-019,II,ST,1,1.32,10.53,24,-1.0,0.622,0.544,0.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,NEU,0.0238,a dhaoine uisle a Thaoisigh tá mé mórálach as a bheith anseo inniu mar chuid de chéad-fhoireann Shinn Féin i bParlaimint na hEorpa
21-07-04-m-019,II,ST,2,11.85,9.479999999999999,24,1.0,0.7233,0.4559,0.7289,0.0417,0.0,0.0,0.0,0.0833,0.0,0.0,0.1667,7,7,POS,0.7208,as Irish republicans following in the tradition of Bobby Sands MP we are committed to the politics of equality of justice and of freedom
21-07-04-m-019,II,ST,3,21.33,6.960000000000001,16,1.0,0.68,0.462,0.637,0.0,0.0625,0.0,0.0625,0.0625,0.0,0.0625,0.125,5,6,NEU,0.2876,we bring Sinn Féin's agenda for change for Irish unity and independence to this forum
21-07-04-m-019,II,ST,4,28.29,8.369999999999997,24,0.0,0.7174,0.4811,0.6244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9,POS,0.9679,I would like to acknowledge the work of the Irish presidency over the last six months and to wish the new Dutch presidency well
21-07-04-m-019,II,ST,5,36.66,5.7999770000000055,14,0.0,0.6426,0.4912,0.5744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,NEU,0.124,Sinn Féin believes that the enlarged EU must adopt a new set of priorities
21-07-04-m-019,II,ST,6,42.459977,7.6900229999999965,16,-1.0,0.545,0.62,0.6882,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,3,5,NEU,-0.4608,we oppose attempts to turn the EU into a superstate or a military and economic superpower
21-07-04-m-019,II,ST,7,50.15,15.29,30,0.3333333333333333,0.5529,0.4929,0.624,0.0667,0.0333,0.0667,0.0667,0.0333,0.0667,0.0,0.0333,9,12,POS,0.9607,we support EU reform that gives power back to the people the elimination of poverty support for public services revitalised rural economies and the reform and strengthening of the UN
21-07-04-m-019,II,ST,8,65.44,7.359999999999999,19,0.0,0.7668,0.4388,0.6866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,POS,0.5835,this we believe is the new direction for Europe and this is the EU that we will work towards
21-07-04-m-019,II,TT,0,0.0,5.226,2,1.0,0.6495,0.464,0.8755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2,NEU,-0.0692,señor Presidente
