speech_id,stratum,role,seg_index,start,duration,polarity,n_tokens,text_clean
21-04-04-m-064,I,TT,67,548.706,7.110000000000014,0.0,13,luego hay otro pilar de las relaciones transatlánticas la estrecha relación con Canadá
21-04-04-m-064,I,TT,68,555.816,4.449999999999932,0.0,13,cuando hablamos de relaciones transatlánticas demasiado a menudo olvidamos esa parte de realidad
21-04-04-m-064,I,TT,69,560.266,13.295000000000073,1.0,24,nuestra historia y nuestros valores comunes el estado de derecho derechos humanos etcétera y nuestra apuesta firme por el multilateralismo por las Naciones Unidas
21-04-04-m-064,I,TT,70,573.561,12.534999999999968,0.0,31,en fin mucho une a Canadá y a la y a Europa una estrecha relación productiva en sumo grado y que merece tal reconocimiento por ambas partes de vez en cuando
21-04-04-m-064,I,TT,71,586.096,15.960000000000036,1.0,40,es por tanto importante tener en cuenta el la cumbre del dieciocho de marzo en Ottawa que abrió dos nuevas puertas en la en el orden del día de nuestras relaciones un nuevo acuerdo bilateral para mejoras de las inversiones
21-04-04-m-064,I,TT,72,602.056,21.829999999999927,0.0,35,la cumbre en Ottawa llevó la oportunidad al Presidente y al Señor Martin para hablar de una serie de cuestiones internacionales muy amplias por ejemplo la gobernanza internacional global a través de instituciones internacionales revisadas
21-04-04-m-064,I,TT,73,623.886,13.32000000000005,0.0,35,y permítanme decir a partir de mi propia experiencia porque trabajé brevemente en CEDA con Canadá decirles que que los que los canadienses han hecho mucho a estos efectos pero lo hacen sin grandes aspavientos
21-04-04-m-064,I,TT,74,637.206,3.875,0.0,11,por eso muchas veces no se tiene en cuenta se desconoce
21-04-04-m-064,I,TT,75,641.081,8.574999999999932,0.0,23,y concluyo diciendo que sé perfectamente que nuestras relaciones transatlánticas constan de mucho más de lo que ocurre a nivel oficial y político
21-04-04-m-064,I,TT,76,649.656,19.210000000000036,0.0,26,por ello nos alegramos de dar cabida al cincuenta y ocho asamblea interparlamentaria en nuestro país bajo la presidencia compartida de Jim Nicholson y Henry Hyde
21-04-04-m-064,I,TT,77,668.866,5.090000000000032,0.0,16,me congradulo de haber vivido aquella ocasión y les animo a que lo tengan en cuenta
21-04-04-m-064,I,TT,78,673.956,17.25999999999999,0.0,40,es algo muy muy muy importante que esta asamblea siga manteniendo un vivo diálogo con el Congreso porque a menudo en el Congreso de los Estados Unidos tiene una idea muy nebulosa de lo que es las la Unión Europea
21-04-04-m-064,I,TT,79,691.216,12.5,0.0,32,es importante buscar ese tú a tú ese cauce abierto de comunicación con los interlocutores en el Congreso de los Estados Unidos pero como digo es una relación clara abierta y sana
21-04-04-m-064,I,TT,80,703.716,1.009999999999991,0.0,1,insisto
21-04-04-m-064,I,TT,81,704.726,2.07000000000005,0.0,6,los debates han sido muy amplios
21-04-04-m-064,I,TT,82,706.796,10.729999999999905,0.0,22,han abordado muchas cuestiones y como se celebró además en mi circonscripción electoral se lo pasarán estupendamente cosa que tampoco viene mal
21-04-04-m-064,I,TT,83,717.526,2.675000000000068,1.0,7,decirles por lo tanto que hay progreso
21-04-04-m-064,I,TT,84,720.201,7.0049999999999955,1.0,18,hay margen para progreso en las relaciones transatlánticas y nosotros queremos dar las gracias por este buen trabajo
21-04-04-m-064,I,TT,85,727.206,13.840000000000032,0.0,43,señor Presidente me doy cuenta de que algunas de las cosas que he dicho no gustarán a algunos en esta Cámara pero lo digo ante el trasfondo de que entre amigos puede haber a veces diferencias aun cuando se trata de cuestiones importantes
21-04-04-m-064,I,TT,86,741.046,2.2500309999999217,0.0,5,muchísimas gracias por su atención
21-04-04-m-066,I,ST,0,0.0,10.33,0.0,15,President I'd like to begin by supporting the presidency's commendation of Irish hospitality
21-04-04-m-066,I,ST,1,10.33,20.520000000000003,0.0,37,having spent the weekend myself at two conferences in Ireland I can certainly warmly endorse what the Minister has said and I warmly endorse his other remarks not least what he said about our relations with Canada
21-04-04-m-066,I,ST,2,30.85,11.18,-1.0,23,when one has pretty well problem-free relationships it very often means that one doesn't discuss them sufficiently or with sufficient enthusiasm
21-04-04-m-066,I,ST,3,42.03,12.629999999999995,0.0,24,but we did set out last year in a Commission document some sensible proposals about thickening up our trade and investment relationship with Canada
21-04-04-m-066,I,ST,4,54.66,7.030000000000001,0.0,15,I I think those were sensible proposals which were well received by our Canadian friends
21-04-04-m-066,I,ST,5,61.69,19.159999999999997,0.0,36,and of course from the Middle East to the other trouble spots around the world we invariably see eye-to-eye with our Canadian friends who I think very much accept our notion of effective multilateralism
21-04-04-m-066,I,ST,6,80.85,6.75,0.0,12,so I was pleased that the Minister referred to that important relationship
21-04-04-m-066,I,ST,7,87.6,15.920000000000002,0.0,33,I'm obviously grateful for the opportunity to commend once again the Foreign Affairs Committee for its commitment which is demonstrated by this resolution to the evolution and the strengthening of transatlantic ties
21-04-04-m-066,I,ST,8,103.52,15.810000000000002,0.0,33,it's a testament I I believe to this House's maturity and common sense that amidst the emotions of a turbulent eighteen months it's maintained a positive and an objective approach
21-04-04-m-066,I,ST,9,119.33,8.299999999999997,0.0,18,that this relationship remains the keystone in the European Union's external relations is not to be doubted
21-04-04-m-066,I,ST,10,127.63,5.640000000000015,0.0,12,we've talked in this place often enough about the stakes involved
21-04-04-m-066,I,ST,11,133.27,19.909999999999997,1.0,36,the enormous flow of goods services and investment the millions of jobs that depend on them but also how this partnership is indispensable to promote democracy to overcome regional instability and to cope with global challenges
21-04-04-m-066,I,ST,12,153.18,7.259999999999991,0.0,19,it's worth recalling some of the remarkable achievements that we've made in the arena of economic cooperation
21-04-04-m-066,I,ST,13,160.44,10.050000000000011,0.0,13,mutual recognition agreements have removed technical barriers ranging from telecommunications to marine equipment
21-04-04-m-066,I,ST,14,170.49,6.759999999999991,0.0,12,we've entered into bilateral agreements on customs procedures and veterinary equivalents
21-04-04-m-066,I,ST,15,177.25,11.659999999999997,0.0,23,we are progressing in discussions on the regulatory dialogue in financial markets removing obstacles for our operators in this ever more integrated industry
21-04-04-m-066,I,ST,16,188.91,12.590000000000003,0.0,24,we are well advanced in negotiations on a cooperation agreement for Galileo and GPS and we are moving towards an open aviation area agreement
21-04-04-m-066,I,ST,17,201.5,8.75,0.0,15,for all these successes much still remains to be done in pressing forward regulatory convergence
21-04-04-m-066,I,ST,18,210.25,10.460000000000008,0.0,22,neither the transatlantic economic partnership nor the positive economic agenda have developed as fully as we would have liked in removing barriers
21-04-04-m-066,I,ST,19,220.71,21.609999999999985,0.0,43,we're therefore considering a joint European Union US review of the transatlantic economy to report to the two thousand and five EU-US summit with a view to identifying impediments to further economic integration and to addressing the means for removing them
21-04-04-m-066,I,ST,20,242.32,7.5800000000000125,0.0,17,we've talked too about the importance of the relationship beyond the confines of the transatlantic community
21-04-04-m-066,I,ST,21,249.9,14.570000000000022,0.0,34,after the strains in our relationship last year it has now I think become clear to all that we face common challenges which we'll overcome far more effectively in combination than in competition
21-04-04-m-066,I,ST,22,264.47,11.439999999999998,0.0,28,this of course implies that we have the political will in the European Union to unite our positions and that we have in addition the capacity to act
21-04-04-m-066,I,ST,23,275.91,6.449999999999989,0.0,11,the language of transatlantic cooperation can often seem tired and clichéd
21-04-04-m-066,I,ST,24,282.36,12.789999999999964,0.0,35,that's no reason to allow these important truths to go unsaid or to be drowned out by the discordant notes of those who for whatever reason look to divide Europe and the United States
21-04-04-m-066,I,ST,25,295.15,14.140000000000043,1.0,41,in this spirit I welcome the priorities set out in the resolution many of which are familiar and which match those on which we are working in the run-up to the European Union US Summit to which the Minister referred
21-04-04-m-066,I,ST,26,309.29,5.479999999999961,0.0,17,I'd like to single out three issues very briefly which were referred to in the resolution
21-04-04-m-066,I,ST,27,314.77,2.569999999999993,0.0,5,first of all HIV AIDS
21-04-04-m-066,I,ST,28,317.34,10.939999999999998,0.0,24,the European Union and the United States have both welcomed last year's World Trade Organisation decision on the TRIPS agreement and public health
21-04-04-m-066,I,ST,29,328.28,7.160000000000025,1.0,19,we must now implement this decision in legislative form without delay with the active support of our business communities
21-04-04-m-066,I,ST,30,335.44,6.660000000000025,0.0,17,we must ensure that the Global Health Fund can build on sustained and reliable sources of funding
21-04-04-m-066,I,ST,31,342.1,19.579999999999984,0.0,49,in order to address the root causes of the pandemic in Africa we are looking to European Union and US investors to establish a partnership to promote the improvement of health care where they operate in Africa and we need clearly to do more together to tackle poverty there
21-04-04-m-066,I,ST,32,361.68,4.21999999999997,0.0,8,second briefly a word on China and Russia
21-04-04-m-066,I,ST,33,365.9,10.970000000000027,0.0,25,Russia's proximity to Europe and the speed and scale of economic development in China suggests that we must continue to engage closely with both
21-04-04-m-066,I,ST,34,376.87,10.730000000000018,1.0,22,continuing political engagement and a range of financial instruments demonstrate our determination to encourage Russia's development as a stable prosperous democracy
21-04-04-m-066,I,ST,35,387.6,11.699999999999989,0.0,22,we'll continue to encourage China to take a greater role in international affairs concomitant with its expanding economic capacity and interests
21-04-04-m-066,I,ST,36,399.3,16.24000000000001,0.3333333333333333,34,and I hope that we can encourage our United States friends to regard China's stability and development economically as a good thing for all of us rather than in any sense a threat
21-04-04-m-066,I,ST,37,415.54,17.289999999999964,0.0,24,the Middle East we discussed earlier and I won't dwell on arguments that with some sadness we analysed an hour or so ago
21-04-04-m-066,I,ST,38,432.83,2.3700000000000045,0.0,7,I I I will only say this
21-04-04-m-066,I,ST,39,435.2,12.300000000000011,0.0,21,that we do have to encourage modernisation throughout the region on the sort of lines suggested now by two UNDP reports
21-04-04-m-066,I,ST,40,447.5,9.870000000000005,1.0,15,I think we have to support Arab initiatives and Arab ownership of modernisation and democratisation
21-04-04-m-066,I,ST,41,457.37,13.46999999999997,0.0,33,I think we have to develop the plans that we already have in place for example through the Euromed partnership rather than to believe it's necessary to set up new institutional arrangements
21-04-04-m-066,I,ST,42,470.84,19.24000000000001,0.0,37,I would in particular like to underline the importance that Commissioner Lamy and I attach to the successful conclusion as soon as possible of a free trade agreement between the European Union and the Gulf Cooperation Council
21-04-04-m-066,I,ST,43,490.08,1.9399999999999977,0.0,3,so I repeat
21-04-04-m-066,I,ST,44,492.02,19.620000000000005,0.0,67,by and large most of the things that we want to achieve in the world we are more likely to achieve if we can work with the United States and it's also true though not as often perhaps conceded that most of the things that the United States wants it's more likely to be able to achieve if it's able to work with us
21-04-04-m-066,I,ST,45,511.64,9.440000000000055,0.0,32,we can agree I think that there's much for the European Union and the US to do both in terms of our bilateral dealings and in cooperation in the wider world
21-04-04-m-066,I,ST,46,521.08,7.949999999999932,0.0,18,to what extent this requires the establishment of new structures or working methods is more difficult to judge
21-04-04-m-066,I,ST,47,529.03,10.480000000000018,0.0,27,but I do note that since the launch of the New Transatlantic Agenda in nineteen ninety-five the mechanisms of the relationship have served us pretty well
21-04-04-m-066,I,ST,48,539.51,10.899999999999977,0.0,25,the ups and downs we've experienced have been the result I think not of the institutions of the NTA but of genuine policy disagreements
21-04-04-m-066,I,ST,49,550.41,7.8700000000000045,0.0,15,they've been I think the results of not of procedural failure or systemic failure
21-04-04-m-066,I,ST,50,558.28,4.810000000000059,0.0,13,where we've seen the need for changes we've been pretty pragmatic
21-04-04-m-066,I,ST,51,563.09,13.68999999999994,0.0,34,for example we are about to launch an enhanced security dialogue with the United States which should reduce the scope for confusion and confrontation on a range of transport and other protective security matters
21-04-04-m-066,I,ST,52,576.78,30.779999999999973,0.0,77,though I do follow very much what the presidency said in his extremely sensitive remarks about the issue of passenger name records I'm not quite sure what sort of dialogue the United States would expect us to carry forward if on this issue which we've put a lot of effort into resolving we were now to either scupper the prospects of an agreement or put an agreement on the back burner for the indefinite future
21-04-04-m-066,I,ST,53,607.56,6.400000000000091,0.0,12,do we wish to be taken seriously in this realm or not
21-04-04-m-066,I,ST,54,613.96,19.829999999999927,1.0,44,with elections looming here and in the United States with a new Commission to be appointed in the autumn with the Constitutional Treaty coming over the horizon I would argue that it's not necessarily the right time now for a really radical change
21-04-04-m-066,I,ST,55,633.79,12.5,0.0,32,but I do believe I do totally accept that just as we need to look at the workings of the transatlantic economy we should review the working of the New Transatlantic Agenda
21-04-04-m-066,I,ST,56,646.29,15.080000000000041,0.0,35,and to that effect I am about to launch an independent study of the New Transatlantic Agenda which in turn should form the basis of an EU-US policy review in two thousand and five
21-04-04-m-066,I,ST,57,661.37,2.240000000000009,1.0,9,I think myself that that is the right timing
21-04-04-m-066,I,ST,58,663.61,3.409999999999968,0.0,10,I respect those who take a different point of view
21-04-04-m-066,I,ST,59,667.02,6.6200000000000045,1.0,14,but I hope we all recognise that we are working for the same objectives
21-04-04-m-066,I,TT,0,0.0,5.296,0.0,3,gracias señor Presidente
21-04-04-m-066,I,TT,1,5.296,9.555,0.0,14,querría empezar respaldando los comentarios de la presidencia en cuanto a la hospitalidad irlandesa
21-04-04-m-066,I,TT,2,14.851,19.535000000000004,0.0,32,yo asistí personalmente a dos conferencias en Irlanda y desde luego puedo apoyar de corazón lo que ha dicho el primer señor ministro y también en cuanto a nuestras relaciones con Canadá
21-04-04-m-066,I,TT,3,34.386,11.269999999999996,0.0,20,a veces cuando hay relaciones sin problemas es sinónimo de que no se debate lo suficiente o con suficiente entusiasmo
21-04-04-m-066,I,TT,4,45.656,12.240000000000002,0.0,27,ahora bien el año pasado en un documento de la Comisión establecimos una serie de propuestas para cómo abordar nuestras relaciones comerciales y de inversión con Canadá
21-04-04-m-066,I,TT,5,57.896,7.959999999999994,0.0,15,me parece que eran propuestas sensatas que fueron muy bien acogidas por nuestros colegas canadienses
21-04-04-m-066,I,TT,6,65.856,15.61,0.0,22,y en el resto de los de las zonas problemáticas del mundo desde luego tenemos una posición muy similar siempre con Canadá
21-04-04-m-066,I,TT,7,81.466,7.900000000000006,0.0,12,estamos digamos en sintonía en esa visión multilateralista de los problemas mundiales
21-04-04-m-066,I,TT,8,89.366,19.200000000000003,0.0,26,y por supuesto me alegro de poder saludar y felicitar la Comisión de Asuntos Exteriores por su compromiso y por el refuerzo de las relaciones transatlánticas
21-04-04-m-066,I,TT,9,108.566,6.170000000000002,0.0,14,a mí me parece que es el testimonio del sentido común de esta Cámara
21-04-04-m-066,I,TT,10,114.736,8.75,0.0,23,es decir que en medio de todos los las problemas que ha habido en estos últimos dieciocho meses ha mantenido un enfoque objetivo
21-04-04-m-066,I,TT,11,123.486,6.779999999999987,0.0,18,y ese es el enfoque que yo creo debe mantenerse en las relaciones exteriores de la Unión Europea
21-04-04-m-066,I,TT,12,130.266,14.550000000000011,0.0,30,a menudo en esta Cámara hemos hablado de lo que está en juego del enorme flujo de bienes servicios inversiones millones de puestos de trabajo que dependen de esas relaciones
21-04-04-m-066,I,TT,13,144.816,11.150000000000006,1.0,19,pero que también esta esta asociación es indispensable para promover la democracia para superar la inestabilidad en determinadas regiones
21-04-04-m-066,I,TT,14,155.966,7.634999999999991,0.0,18,y me gustaría recordar algunos de los logros que hemos alcanzado en el ámbito de la cooperación económica
21-04-04-m-066,I,TT,15,163.601,10.504999999999995,0.0,16,acuerdos de reconocimiento mutuo que han suprimido las barreras desde las telecomunicaciones hasta el equipamiento marítimo
21-04-04-m-066,I,TT,16,174.106,15.680000000000007,0.0,24,también hemos tenido acuerdos bilaterales para cuestiones veterinarias o arancelarias también para los mercados financieros donde se han suprimido los obstáculos para los operadores
21-04-04-m-066,I,TT,17,189.786,18.330000000000013,1.0,37,en este mundo que cada vez está más integrado también hemos avanzado en un acuerdo de cooperación para Galileo y el GPS y estamos avanzando hacia un acuerdo de cielo abierto en el ámbito de la aeronáutica
21-04-04-m-066,I,TT,18,208.116,7.3799999999999955,0.0,11,y hay que seguir trabajando para una convergencia en las regulaciones
21-04-04-m-066,I,TT,19,215.496,13.45999999999998,0.0,23,ni ni la agenda digamos económica ni otros aspectos se han desarrollado todo lo que nos hubiera gustado para suprimir todas las barreras
21-04-04-m-066,I,TT,20,228.956,19.330000000000013,0.0,29,así que nos gustaría reexaminar todas estas cuestiones todas estas estos escollos que hay para un mayor desarrollo económico para la cumbre del dos mil cuatro dos mil cinco
21-04-04-m-066,I,TT,21,248.286,19.649999999999977,0.0,44,después de las tensiones que hubo en nuestras relaciones el año pasado a mí me parece que ha quedado claro para todos nosotros que nos enfrentamos a retos comunes que superaremos de forma mucha más eficaz en combinación en cooperación y no en oposición
21-04-04-m-066,I,TT,22,267.936,11.390000000000043,0.0,25,eso implica que demonstremos la voluntad política necesaria en la Unión Europea para unir nuestras posiciones y que además además demonstremos la capacidad de actuar
21-04-04-m-066,I,TT,23,279.326,8.620000000000005,0.0,17,el lenguaje de la relación transatlántica a veces parece pues hecho de de de clichés de tópicos
21-04-04-m-066,I,TT,24,287.946,11.70999999999998,0.0,24,pero creo que esta relación no ha de verse socavada por las discrepancias puntuales que podamos tener entre la Unión Europea y Estados Unidos
21-04-04-m-066,I,TT,25,299.656,14.349999999999966,0.0,22,y por eso acojo muy favorablemente las prioridades que aparecen en la en el documento que se presentará en esa cumbre futura
21-04-04-m-066,I,TT,26,314.006,3.2200000000000273,0.0,9,y hay un par de cuestiones que querría mencionar
21-04-04-m-066,I,TT,27,317.226,3.410000000000025,0.0,7,en primer lugar el VIH el SIDA
21-04-04-m-066,I,TT,28,320.636,12.169999999999959,1.0,16,la Unión Europea y Estados Unidos han acogido muy favorablemente el acuerdo reciente sobre los TRIPS
21-04-04-m-066,I,TT,29,332.806,6.060000000000002,1.0,15,y ahora tenemos que llevarlo a la práctica con el apoyo de las comunidades empresariales
21-04-04-m-066,I,TT,30,338.866,11.410000000000025,0.0,22,tenemos que asegurarnos de que el el fondo cuente con una financiación constante para poder hacer frente a esta pandemia en África
21-04-04-m-066,I,TT,31,350.276,15.789999999999964,0.0,34,también estamos buscando en la Unión Europea y en Estados Unidos la posibilidad de crear una asociación para mejorar las condiciones sanitarias allí donde trabajamos en África y también para luchar contra la pobreza
21-04-04-m-066,I,TT,32,366.066,5.680000000000007,0.0,9,y brevemente voy a mencionar a China y Rusia
21-04-04-m-066,I,TT,33,371.746,21.150000000000034,0.0,39,la rapidez del desarrollo económico en China creo nos sugiere que tenemos que mantener una relación estrecha con este país y esa relación así como la relación con Rusia que también ha de ser estrecha les demonstrará nuestro interés
21-04-04-m-066,I,TT,34,392.896,9.109999999999957,0.0,24,de cara a China por ejemplo tenemos que alentarles a que participen más en las relaciones exteriores que lo combinen con esa expansión económica
21-04-04-m-066,I,TT,35,402.006,17.680000000000007,-1.0,29,yo creo que podemos alentar a nuestros colegas americanos para que consideren el desarrollo y la estabilidad de China como algo positivo para todos y no como una amenaza
21-04-04-m-066,I,TT,36,419.686,16.939999999999998,0.0,34,Oriente Medio es un tema que hemos tratado hace unos momentos y escuchado todos esos argumentos que se han esgrimido a veces con tristeza porque analizamos un poco la situación hace como una hora
21-04-04-m-066,I,TT,37,436.626,15.235000000000014,0.0,29,y he de decir que creo que tenemos que promover la modernización en toda la región en la forma en que la han sugerido dos informes de Naciones Unidas
21-04-04-m-066,I,TT,38,451.861,10.014999999999986,0.0,20,yo creo que tenemos que respaldar las iniciativas árabes y que se puedan apropiar ese proceso de modernización y democratización
21-04-04-m-066,I,TT,39,461.876,12.585000000000036,0.0,28,hemos de poder desarrollar los planes que ya tenemos en marcha por ejemplo para la la Asociación Euromediterránea y no necesariamente pensar que hacen falta nuevos acuerdos institucionales
21-04-04-m-066,I,TT,40,474.461,19.944999999999993,1.0,35,y me gustaría en especial insistir en la importancia que el Señor Lamy y yo mismo damos a la conclusión de un acuerdo de libre comercio entre el Consejo del Golfo y la Unión Europea
21-04-04-m-066,I,TT,41,494.406,13.300000000000011,0.0,18,hay cosas que podemos lograr y de forma más sencilla en cooperación perdón en cooperación con Estados Unidos
21-04-04-m-066,I,TT,42,507.706,5.019999999999982,0.0,9,y lo mismo podemos decir de de Estados Unidos
21-04-04-m-066,I,TT,43,512.726,4.740000000000009,0.0,12,podrá alcanzar más fácilmente sus objetivos si colabora con la Unión Europea
21-04-04-m-066,I,TT,44,517.466,8.450000000000045,0.0,18,queda trabajo por hacer en cuanto a nuestros acuerdos bilaterales y también en la cooperación a nivel mundial
21-04-04-m-066,I,TT,45,525.916,6.459999999999923,0.0,14,y tal vez harían falta nuevos métodos de trabajo o nuevos marcos de trabajo
21-04-04-m-066,I,TT,46,532.376,1.7300000000000182,0.0,6,eso no es fácil de decir
21-04-04-m-066,I,TT,47,534.106,11.830000000000041,0.0,28,pero desde el lanzamiento de la nueva agencia transatlántica desde el noventa y cinco yo creo que los instrumentos con que contamos nos han dado un buen servicio
21-04-04-m-066,I,TT,48,545.936,15.809999999999945,-1.0,20,ha habido desacuerdos sí políticos pero no han sido resultado de un fracaso digamos del sistema ni de los procedimientos
21-04-04-m-066,I,TT,49,561.746,4.1299999999999955,0.0,10,donde hemos visto que hacían falta cambios hemos sido pragmáticos
21-04-04-m-066,I,TT,50,565.876,16.889999999999986,0.0,30,por ejemplo vamos a lanzar un un diálogo reforzado con Estados Unidos para intentar limitar discrepancias en cuanto a en el ámbito perdón del del transporte y de la seguridad
21-04-04-m-066,I,TT,51,582.766,12.300000000000068,-1.0,26,y he escuchado lo que ha dicho la presidencia unos comentarios muy acertados en cuanto a ese problema de la transferencia de información sobre los pasajeros
21-04-04-m-066,I,TT,52,595.066,9.17999999999995,1.0,15,no sé exactamente qué nivel de de de diálogo o de acuerdo esperan Estados Unidos
21-04-04-m-066,I,TT,53,604.246,12.340000000000032,0.0,17,pero dependiendo de lo que hagamos nosotros pues lograremos algo o digamos esta iniciativa pues quedará congelada
21-04-04-m-066,I,TT,54,616.586,19.17999999999995,0.0,39,a la espera de elecciones en Europa y en Estados Unidos con una nueva Comisión a la vista un Tratado Constitucional en el horizonte pues yo diría que no es necesariamente el momento más adecuado para un cambio radical
21-04-04-m-066,I,TT,55,635.766,16.200000000000045,0.0,23,pero sí que acepto y creo que tenemos que estudiar examinar las cuestiones que implican las relaciones transatlánticas elaborar una nueva agenda transatlántica
21-04-04-m-066,I,TT,56,651.966,17.42999999999995,0.0,34,y de hecho voy a lanzar brevemente a sacar a la luz una nueva un nuevo estudio para una revisión de la futura política de cara a Estados Unidos para el dos mil cinco
21-04-04-m-066,I,TT,57,669.396,6.889999999999986,0.0,13,espero que todos reconozcan que estamos trabajando con los mismos objetivos como fin
21-04-04-m-066,I,TT,58,676.286,0.6946250000000873,0.0,1,gracias
21-07-04-m-005,II,ST,0,0.0,1.26,0.0,3,thank you President
21-07-04-m-005,II,ST,1,1.26,8.21,0.0,17,((starts speaking Gaelic)) a Uachtaráin Prodi a Chomhaltaí Onóracha de Pharlaimint na hEorpa agus a dhaoine uaisle
21-07-04-m-005,II,ST,2,9.47,7.869999999999999,0.0,20,tá an-áthas orm a bheith inniu ag an gcéad Seisiún Iomlánach den suí nua de de Pharlaimint na hEorpa
21-07-04-m-005,II,ST,3,17.34,17.250000000000004,0.0,42,ba mhaith liom an deis seo a ghlacadh le comhghairdeas a dhéanamh le gach comhalta nua ó na fiche cúig Ballstát den Aontas Eorpach ar a dtoghadh an mhí seo caite i bhfeidhmiú an ghnímh daonlathais osnáisiúnta is mó riamh sa domhan
21-07-04-m-005,II,ST,4,34.59,5.939999999999998,0.0,20,is maith an rud daoine a bhí anseo cheana a fheiceáil in aontas le daoine nua a bheith i láthair
21-07-04-m-005,II,ST,5,40.53,3.8200000000000003,0.0,5,((starts speaking English)) President Borrell
21-07-04-m-005,II,ST,6,44.35,0.9200000000000017,0.0,2,President Prodi
21-07-04-m-005,II,ST,7,45.27,1.75,0.0,6,Honourable Members of the European Parliament
21-07-04-m-005,II,ST,8,47.02,1.2899999999999991,0.0,3,Ladies and Gentlemen
21-07-04-m-005,II,ST,9,48.31,6.199999999999996,0.0,16,I'm glad to see some Members are having some difficulties getting their Irish language translation
21-07-04-m-005,II,ST,10,54.51,5.770000000000003,0.0,15,perhaps when Irish is fully recognised in Europe then we will have one difficulty less
21-07-04-m-005,II,ST,11,60.28,18.879999999999995,1.0,60,I am very pleased to be here today President at the first plenary session of the new European Parliament and I'd like to take the opportunity to congratulate all Members from across the twenty-five Member States of the European Union on their election last month in the greatest supranational exercise in democracy that the world has ever known
21-07-04-m-005,II,ST,12,79.16,7.299999999999997,1.0,16,and it's good to see familiar faces and new faces alike in this new Parliament
21-07-04-m-005,II,ST,13,86.46,9.450000000000003,0.0,26,I would like also President Borrell to congratulate you on your election to the post of President of the European Parliament and to wish you well
21-07-04-m-005,II,ST,14,95.91,9.150000000000006,0.0,28,in Ireland and particularly as outgoing presidency we are very conscious of the crucial and constructive role played by the Parliament in the work of the European Union
21-07-04-m-005,II,ST,15,105.06,13.090000000000003,0.0,31,during our presidency we enjoyed an immensely cooperative and and mutually supportive relationship with the European Parliament which was an essential element of the realisation of many of our presidency goals
21-07-04-m-005,II,ST,16,118.15,7.099999999999994,0.0,17,I wish you every success in the exercise of your office President over the the coming years
21-07-04-m-005,II,ST,17,125.25,10.460000000000008,0.0,36,I've come today President to report on the outcome of the June European Council and on the work of the Irish presidency of the Council for the first six months of two thousand and four
21-07-04-m-005,II,ST,18,135.71,8.759999999999991,0.0,26,before I do however I want to outline the two key principles which underlined Ireland's presidency indeed underpin Ireland's general approach to European affairs
21-07-04-m-005,II,ST,19,144.47,7.509999999999991,0.0,24,the first and most basic principle that informed our approach was that Europe must work and must be seen to work for its people
21-07-04-m-005,II,ST,20,151.98,5.240000000000009,0.0,17,too often the debate on European issues can drift into a a world of jargon and theory
21-07-04-m-005,II,ST,21,157.22,6.310000000000002,1.0,21,in doing so it runs a real risk of losing the attention and in due course the support of its citizens
21-07-04-m-005,II,ST,22,163.53,3.1399999999999864,0.0,11,the European Union is not of course a matter of theory
21-07-04-m-005,II,ST,23,166.67,4.5800000000000125,0.0,16,it has and will continue to make a real difference to the lives of its citizens
21-07-04-m-005,II,ST,24,171.25,4.539999999999992,-1.0,14,without it Europe could not have recovered from the devastation of the world war
21-07-04-m-005,II,ST,25,175.79,6.2900000000000205,0.0,18,without it Europe could not have created a vibrant single market and a strong and stable single currency
21-07-04-m-005,II,ST,26,182.08,6.969999999999999,0.0,23,and without it we would not have had the frameworks of social and environment protection which are the cornerstones of the European model
21-07-04-m-005,II,ST,27,189.05,8.949999999999989,1.0,29,and of course without it we would not have been in a position to embrace and support the Europeans who have suffered a half a century of totalitarian oppression
21-07-04-m-005,II,ST,28,198.0,6.22999999999999,0.0,20,we all of us need to focus on making the new enlarged European Union relevant and responsive to our citizens
21-07-04-m-005,II,ST,29,204.23,6.0400000000000205,0.0,18,to do so we need to focus on that which unites us rather than that which divides us
21-07-04-m-005,II,ST,30,210.27,7.199999999999989,1.0,18,we need to focus on the key concerns of the citizens jobs social environment protection peace and security
21-07-04-m-005,II,ST,31,217.47,3.210000000000008,0.0,10,and these have been the ingredients of Europe's success
21-07-04-m-005,II,ST,32,220.68,5.859999999999985,0.0,16,they must remain at the centre of our attention as leaders as legislators and as Europeans
21-07-04-m-005,II,ST,33,226.54,5.409999999999997,0.0,17,the second principle President which has underpinned our approach to Europe has been the principle of fairness
21-07-04-m-005,II,ST,34,231.95,9.960000000000008,0.0,28,whether you are large or whether you are small as Ireland is rules matter and the fair even-handed and transparent application of those rules matters even more
21-07-04-m-005,II,ST,35,241.91,12.950000000000017,0.0,34,and the European Union has created a zone where the concerns of all can be respected the identities of all can be strengthened and the fundamental interests and rights of all can be protected
21-07-04-m-005,II,ST,36,254.86,10.159999999999968,0.0,28,it is essential that the traditions of equality of fairness and cooperation that have been the keystones of the European Union be reinforced in the new enlarged Union
21-07-04-m-005,II,ST,37,265.02,6.270000000000039,0.0,20,when I addressed the House President in January I set out five main areas of work for the Irish presidency
21-07-04-m-005,II,ST,38,271.29,4.699999999999989,0.0,14,we wanted a speedy and successful outcome of the work of the Intergovernmental Conference
21-07-04-m-005,II,ST,39,275.99,1.6899999999999977,0.0,5,we wanted a successful enlargement
